dats	tims	lons	lats	shear	mes		
17/08/2000	12:00	-108	47,73	a	8		
17/08/2000	12:00	-140,962	46,962	a	8		
17/08/2000	18:00	105,637	42,363	a	8		
17/08/2000	18:00	91,482	49	c	8		
17/08/2000	18:00	69	36,253	a	8		
17/08/2000	18:00	39	51,807	a	8		
17/08/2000	18:00	-34,374	48	a	8		
17/08/2000	18:00	-70	34,755	c	8		
17/08/2000	18:00	-103	47,335	a	8		
17/08/2000	18:00	-141	45,459	a	8		
18/08/2000	0:00	68,958	34,958	a	8		
18/08/2000	0:00	-34,871	49,129	a	8		
18/08/2000	0:00	-65	37,436	c	8		
18/08/2000	0:00	-97,538	46,538	a	8		
18/08/2000	0:00	-137,687	44,687	a	8		
18/08/2000	6:00	113,135	42,865	a	8		
18/08/2000	6:00	87,018	48,982	c	8		
18/08/2000	6:00	75	38,882	a	8		
18/08/2000	6:00	-32	44,402	a	8		
18/08/2000	6:00	-61,178	41,178	c	8		
18/08/2000	6:00	-92,649	45	a	8		
18/08/2000	6:00	-134,341	44,341	a	8		
18/08/2000	12:00	107	41,433	a	8		
18/08/2000	12:00	76	40,058	c	8		
18/08/2000	12:00	57,523	48,477	a	8		
18/08/2000	12:00	-26,73	39,73	a	8		
18/08/2000	12:00	-61	41,951	c	8		
18/08/2000	12:00	-96	56,936	a	8		
18/08/2000	12:00	-145	43,299	a	8		
18/08/2000	18:00	112	40,473	c	8		
18/08/2000	18:00	106	42,594	a	8		
18/08/2000	18:00	62,649	46,649	a	8		
18/08/2000	18:00	36,869	53	c	8		
18/08/2000	18:00	-23,508	38,508	a	8		
18/08/2000	18:00	-97	56,698	a	8		
18/08/2000	18:00	-143,232	41,768	a	8		
19/08/2000	0:00	108,614	39,386	a	8		
19/08/2000	0:00	66	45,627	a	8		
19/08/2000	0:00	45	51,313	a	8		
19/08/2000	0:00	-23,677	39,323	a	8		
19/08/2000	0:00	-146	40,877	a	8		
19/08/2000	6:00	111	36,734	a	8		
19/08/2000	6:00	70,342	44,342	a	8		
19/08/2000	6:00	18	52,712	c	8		
19/08/2000	6:00	-24	39,506	a	8		
19/08/2000	6:00	-71,048	43,048	c	8		
19/08/2000	6:00	-90,25	51	a	8		
19/08/2000	6:00	-137,197	41	a	8		
19/08/2000	12:00	112,35	34,65	a	8		
19/08/2000	12:00	98,999	51	c	8		
19/08/2000	12:00	88	45,287	c	8		
19/08/2000	12:00	74	43,543	a	8		
19/08/2000	12:00	46	48,431	a	8		
19/08/2000	12:00	-22	38,412	a	8		
19/08/2000	12:00	-81	43,159	c	8		
19/08/2000	12:00	-113	50,931	c	8		
19/08/2000	12:00	-142,555	39,445	a	8		
19/08/2000	18:00	114,721	32,721	a	8		
19/08/2000	18:00	78,566	43,566	a	8		
19/08/2000	18:00	46,556	46,556	a	8		
19/08/2000	18:00	-23	37,513	a	8		
19/08/2000	18:00	-83,381	44,619	a	8		
19/08/2000	18:00	-110	53,799	c	8		
19/08/2000	18:00	-134,725	39,275	a	8		
20/08/2000	0:00	117,375	31,375	a	8		
20/08/2000	0:00	79	41,48	a	8		
20/08/2000	0:00	53	45,346	a	8		
20/08/2000	0:00	-22,594	37,406	a	8		
20/08/2000	0:00	-83,984	46,016	a	8		
20/08/2000	0:00	-101,376	58,624	c	8		
20/08/2000	0:00	-134,691	38,691	a	8		
20/08/2000	6:00	122	31,087	a	8		
20/08/2000	6:00	84,521	41,521	a	8		
20/08/2000	6:00	57	43,912	a	8		
20/08/2000	6:00	-20,261	36,261	a	8		
20/08/2000	6:00	-102	49,922	c	8		
20/08/2000	6:00	-122,845	40	a	8		
20/08/2000	6:00	-146,485	50,485	a	8		
20/08/2000	12:00	123	45,127	a	8		
20/08/2000	12:00	68	39,711	a	8		
20/08/2000	12:00	-17,309	36,691	a	8		
20/08/2000	12:00	-84,25	51	a	8		
20/08/2000	12:00	-101	49,565	c	8		
20/08/2000	12:00	-121,737	41,263	a	8		
20/08/2000	12:00	-137	49,459	a	8		
20/08/2000	18:00	125,654	46,654	a	8		
20/08/2000	18:00	99,203	43,203	c	8		
20/08/2000	18:00	92,199	40,199	a	8		
20/08/2000	18:00	69,782	38,782	c	8		
20/08/2000	18:00	-17,535	36,465	a	8		
20/08/2000	18:00	-81	45,816	a	8		
20/08/2000	18:00	-96,573	49,573	c	8		
20/08/2000	18:00	-129,559	47,441	a	8		
21/08/2000	0:00	103,221	44,221	c	8		
21/08/2000	0:00	68,057	37,057	a	8		
21/08/2000	0:00	10	54,246	c	8		
21/08/2000	0:00	-17	35,966	a	8		
21/08/2000	0:00	-101,925	46,925	c	8		
21/08/2000	0:00	-124	45,324	a	8		
21/08/2000	6:00	98,256	40,256	c	8		
21/08/2000	6:00	69	35,821	a	8		
21/08/2000	6:00	-31	35,179	a	8		
21/08/2000	6:00	-77	42,95	a	8		
21/08/2000	6:00	-121	43,594	a	8		
21/08/2000	12:00	102	40,134	c	8		
21/08/2000	12:00	-32,045	30,955	a	8		
21/08/2000	12:00	-73	40,457	a	8		
21/08/2000	12:00	-120,288	42,712	a	8		
21/08/2000	18:00	157	50,848	a	8		
21/08/2000	18:00	99,674	39,674	c	8		
21/08/2000	18:00	80,264	42,264	a	8		
21/08/2000	18:00	-15,691	37,309	a	8		
21/08/2000	18:00	-70	40,117	a	8		
21/08/2000	18:00	-116	43,659	a	8		
22/08/2000	0:00	161,06	50	a	8		
22/08/2000	0:00	112,923	43	c	8		
22/08/2000	0:00	105	38,554	a	8		
22/08/2000	0:00	83	41,76	a	8		
22/08/2000	0:00	-11,409	37,591	a	8		
22/08/2000	0:00	-69,425	40,425	a	8		
22/08/2000	0:00	-113,731	43,731	a	8		
22/08/2000	6:00	110	38,743	c	8		
22/08/2000	6:00	-1,626	39,374	a	8		
22/08/2000	6:00	-64,572	39,572	a	8		
22/08/2000	6:00	-112,845	45,155	a	8		
22/08/2000	12:00	164,598	47	a	8		
22/08/2000	12:00	111,242	40,242	c	8		
22/08/2000	12:00	106	43,287	a	8		
22/08/2000	12:00	0	39,803	a	8		
22/08/2000	12:00	-72	42,021	a	8		
22/08/2000	12:00	-114	39,65	a	8		
22/08/2000	18:00	113,672	39,672	c	8		
22/08/2000	18:00	98	44,758	a	8		
22/08/2000	18:00	83	49,629	c	8		
22/08/2000	18:00	-17	40,025	a	8		
22/08/2000	18:00	-114,95	42,05	a	8		
23/08/2000	0:00	116	38,958	c	8		
23/08/2000	0:00	100	44,847	a	8		
23/08/2000	0:00	-16	39,001	a	8		
23/08/2000	0:00	-48,142	50	c	8		
23/08/2000	0:00	-67	42,334	c	8		
23/08/2000	6:00	116,95	36,95	c	8		
23/08/2000	6:00	106,416	43,584	a	8		
23/08/2000	6:00	80,865	44,865	c	8		
23/08/2000	6:00	-15	38,665	a	8		
23/08/2000	6:00	-46,015	51,985	c	8		
23/08/2000	6:00	-105	53,844	a	8		
23/08/2000	12:00	121,298	38,298	c	8		
23/08/2000	12:00	1,677	51,677	a	8		
23/08/2000	12:00	-44	51,344	c	8		
23/08/2000	12:00	-61,371	38,629	a	8		
23/08/2000	12:00	-100,349	52,349	a	8		
23/08/2000	18:00	125,68	40,32	c	8		
23/08/2000	18:00	111,186	42	a	8		
23/08/2000	18:00	6	51,51	a	8		
23/08/2000	18:00	-41,527	52,527	c	8		
23/08/2000	18:00	-62	37,639	a	8		
23/08/2000	18:00	-84,188	44	a	8		
23/08/2000	18:00	-150	48,894	c	8		
24/08/2000	0:00	122,456	42,544	c	8		
24/08/2000	0:00	112	43,096	a	8		
24/08/2000	0:00	82,993	41	a	8		
24/08/2000	0:00	43,552	51,552	a	8		
24/08/2000	0:00	7,535	50,535	a	8		
24/08/2000	0:00	-39	51,834	c	8		
24/08/2000	0:00	-129	36,324	a	8		
24/08/2000	0:00	-143	50,375	c	8		
24/08/2000	0:00	-164,796	48,796	a	8		
24/08/2000	6:00	116,397	41,603	c	8		
24/08/2000	6:00	12	49,585	a	8		
24/08/2000	6:00	-67,074	44	c	8		
24/08/2000	6:00	-128,163	36,837	a	8		
24/08/2000	12:00	122,851	41,149	a	8		
24/08/2000	12:00	90	42,472	c	8		
24/08/2000	12:00	18,206	47	a	8		
24/08/2000	12:00	-27,533	61,533	c	8		
24/08/2000	12:00	-90	40,865	a	8		
24/08/2000	12:00	-127	39,103	a	8		
24/08/2000	18:00	123,711	41,711	c	8		
24/08/2000	18:00	94,193	41,807	c	8		
24/08/2000	18:00	23,107	44,107	a	8		
24/08/2000	18:00	-125	39,764	a	8		
25/08/2000	0:00	129	42,094	c	8		
25/08/2000	0:00	117,042	44,042	a	8		
25/08/2000	0:00	94,93	40,93	c	8		
25/08/2000	0:00	23	42,8	a	8		
25/08/2000	0:00	-88,272	37,728	a	8		
25/08/2000	0:00	-122,487	41,513	c	8		
25/08/2000	6:00	115,012	44,012	a	8		
25/08/2000	6:00	101	41,283	c	8		
25/08/2000	6:00	24	40,155	a	8		
25/08/2000	6:00	-118,534	43,466	a	8		
25/08/2000	12:00	105,142	41,858	c	8		
25/08/2000	12:00	26	37,801	a	8		
25/08/2000	12:00	-18	45,184	c	8		
25/08/2000	12:00	-85	34,313	a	8		
25/08/2000	18:00	88,544	50	a	8		
25/08/2000	18:00	28,917	37,083	a	8		
25/08/2000	18:00	-13	40,969	c	8		
25/08/2000	18:00	-80	45,175	a	8		
26/08/2000	0:00	121,891	43,109	a	8		
26/08/2000	0:00	45,319	44,681	c	8		
26/08/2000	0:00	30	37,562	a	8		
26/08/2000	0:00	-3	37,593	c	8		
26/08/2000	0:00	-98,309	47,309	a	8		
26/08/2000	6:00	108	43,15	a	8		
26/08/2000	6:00	24,184	35,184	c	8		
26/08/2000	6:00	-78,233	32,767	a	8		
26/08/2000	12:00	129,596	42,596	a	8		
26/08/2000	12:00	81,248	60	c	8		
26/08/2000	12:00	27,866	33,866	a	8		
26/08/2000	12:00	-7	39,684	c	8		
26/08/2000	12:00	-53,852	44,852	c	8		
26/08/2000	12:00	-74,521	35,521	a	8		
26/08/2000	18:00	131	45,104	a	8		
26/08/2000	18:00	33	32,915	a	8		
26/08/2000	18:00	-6,155	40,155	c	8		
26/08/2000	18:00	-42	47,872	c	8		
26/08/2000	18:00	-77,758	33,242	a	8		
26/08/2000	18:00	-87,529	50,471	a	8		
26/08/2000	18:00	-127	43,91	a	8		
26/08/2000	18:00	-176,858	44,858	c	8		
27/08/2000	0:00	138	45,354	a	8		
27/08/2000	0:00	70	47,441	c	8		
27/08/2000	0:00	32	38,049	c	8		
27/08/2000	0:00	-40,915	45,915	a	8		
27/08/2000	0:00	-76	49,573	a	8		
27/08/2000	0:00	-128,795	46,205	a	8		
27/08/2000	0:00	-165	52,595	c	8		
27/08/2000	6:00	165	45,606	c	8		
27/08/2000	6:00	145,391	44,609	a	8		
27/08/2000	6:00	75	47,502	c	8		
27/08/2000	6:00	34	38,69	c	8		
27/08/2000	6:00	-28,106	49,894	c	8		
27/08/2000	6:00	-38	45,591	a	8		
27/08/2000	6:00	-107	50,753	c	8		
27/08/2000	6:00	-130,415	53,585	a	8		
27/08/2000	6:00	-156,532	57,532	c	8		
27/08/2000	12:00	77	48,787	c	8		
27/08/2000	12:00	32,002	40,002	c	8		
27/08/2000	12:00	-28,469	44,531	c	8		
27/08/2000	12:00	-42	48,511	a	8		
27/08/2000	12:00	-63,534	47,466	c	8		
27/08/2000	12:00	-108,151	48,849	c	8		
27/08/2000	12:00	-126,391	43,609	a	8		
27/08/2000	18:00	130,074	55,926	a	8		
27/08/2000	18:00	83,236	46,764	c	8		
27/08/2000	18:00	32	39,488	c	8		
27/08/2000	18:00	-24	43,543	c	8		
27/08/2000	18:00	-101,29	51,29	c	8		
27/08/2000	18:00	-124,947	42,053	a	8		
28/08/2000	0:00	135,072	53,072	a	8		
28/08/2000	0:00	90,57	43,43	c	8		
28/08/2000	0:00	34,312	39,312	c	8		
28/08/2000	0:00	-74,234	47	a	8		
28/08/2000	0:00	-98	51,71	c	8		
28/08/2000	0:00	-177,19	46,81	c	8		
28/08/2000	6:00	140	51,021	a	8		
28/08/2000	6:00	101	58,979	c	8		
28/08/2000	6:00	93,523	42,477	c	8		
28/08/2000	6:00	40,646	41,354	c	8		
28/08/2000	6:00	-69,453	45,547	a	8		
28/08/2000	6:00	-108	46,025	c	8		
28/08/2000	6:00	-165,868	50,868	c	8		
28/08/2000	12:00	148,771	48,229	a	8		
28/08/2000	12:00	97	41,714	c	8		
28/08/2000	12:00	42	42,495	c	8		
28/08/2000	12:00	-56,137	47	c	8		
28/08/2000	12:00	-62,327	43,673	a	8		
28/08/2000	12:00	-88	55,596	c	8		
28/08/2000	12:00	-120	45,722	a	8		
28/08/2000	12:00	-176,351	47,351	c	8		
28/08/2000	18:00	171,613	44,387	c	8		
28/08/2000	18:00	147	43,909	a	8		
28/08/2000	18:00	105	55,052	c	8		
28/08/2000	18:00	100	39,752	c	8		
28/08/2000	18:00	44,405	40,595	c	8		
28/08/2000	18:00	19	39,936	c	8		
28/08/2000	18:00	-55,62	46	c	8		
28/08/2000	18:00	-62	43,665	a	8		
28/08/2000	18:00	-144	55,518	c	8		
28/08/2000	18:00	-176	46,21	c	8		
29/08/2000	0:00	104	41,063	c	8		
29/08/2000	0:00	44,89	40,11	c	8		
29/08/2000	0:00	21	37,953	c	8		
29/08/2000	0:00	-61	43,099	a	8		
29/08/2000	0:00	-94,157	50,157	c	8		
29/08/2000	0:00	-179	42,503	c	8		
29/08/2000	6:00	147,694	50,694	a	8		
29/08/2000	6:00	107	40,914	c	8		
29/08/2000	6:00	42	40,124	c	8		
29/08/2000	6:00	-58	42,078	a	8		
29/08/2000	6:00	-92,096	49,096	c	8		
29/08/2000	12:00	102,87	39,87	c	8		
29/08/2000	12:00	32	36,258	c	8		
29/08/2000	12:00	-14,878	37,122	a	8		
29/08/2000	12:00	-56	40,947	a	8		
29/08/2000	12:00	-88	48,241	c	8		
29/08/2000	18:00	145	54,227	a	8		
29/08/2000	18:00	110,732	39,268	c	8		
29/08/2000	18:00	70	47,599	a	8		
29/08/2000	18:00	38,711	37,711	c	8		
29/08/2000	18:00	-53	41,087	a	8		
30/08/2000	0:00	153,58	49	a	8		
30/08/2000	0:00	121,841	46,841	c	8		
30/08/2000	0:00	111,583	38,417	a	8		
30/08/2000	0:00	77	46,479	a	8		
30/08/2000	0:00	39	37,835	c	8		
30/08/2000	0:00	-7	38,969	a	8		
30/08/2000	0:00	-55	41,291	c	8		
30/08/2000	0:00	-126	44,277	a	8		
30/08/2000	0:00	-144,638	67,362	a	8		
30/08/2000	6:00	156	45,328	a	8		
30/08/2000	6:00	123	48,471	c	8		
30/08/2000	6:00	110	38,738	a	8		
30/08/2000	6:00	33,28	38,28	c	8		
30/08/2000	6:00	-3,705	40,705	a	8		
30/08/2000	6:00	-57,335	39,665	c	8		
30/08/2000	6:00	-122	43,599	a	8		
30/08/2000	6:00	-133,165	65	a	8		
30/08/2000	12:00	138	48,963	c	8		
30/08/2000	12:00	113	41,12	a	8		
30/08/2000	12:00	32,843	38,157	c	8		
30/08/2000	12:00	-4,701	41,299	a	8		
30/08/2000	12:00	-50,982	40,018	c	8		
30/08/2000	12:00	-119,622	42,378	a	8		
30/08/2000	12:00	-126,998	63	a	8		
30/08/2000	18:00	141	48,146	c	8		
30/08/2000	18:00	115	41,899	a	8		
30/08/2000	18:00	33	37,45	c	8		
30/08/2000	18:00	-5	41,558	a	8		
30/08/2000	18:00	-70	45,917	c	8		
30/08/2000	18:00	-116,181	42,819	a	8		
31/08/2000	0:00	148	46,21	c	8		
31/08/2000	0:00	118,403	44,403	a	8		
31/08/2000	0:00	32	36,352	c	8		
31/08/2000	0:00	-1,389	40,389	a	8		
31/08/2000	0:00	-22	54,042	a	8		
31/08/2000	0:00	-59,636	44,636	c	8		
31/08/2000	0:00	-109,622	50	c	8		
31/08/2000	6:00	154	44,341	c	8		
31/08/2000	6:00	120	45,726	a	8		
31/08/2000	6:00	36	36,403	a	8		
31/08/2000	6:00	-3	39,162	a	8		
31/08/2000	6:00	-55,931	41,931	c	8		
31/08/2000	6:00	-105,196	45,804	c	8		
31/08/2000	12:00	158	42,162	a	8		
31/08/2000	12:00	36,679	36,321	c	8		
31/08/2000	12:00	6,953	41	a	8		
31/08/2000	12:00	-21,743	54,743	a	8		
31/08/2000	12:00	-52	40,087	c	8		
31/08/2000	18:00	126	48,162	c	8		
31/08/2000	18:00	39	36,048	c	8		
31/08/2000	18:00	-18,53	53,47	a	8		
31/08/2000	18:00	-48	39,604	c	8		
01/09/2000	0:00	165	39,9	a	9		
01/09/2000	0:00	42	36,196	c	9		
01/09/2000	0:00	13,067	39,933	c	9		
01/09/2000	0:00	-17,761	55	a	9		
01/09/2000	0:00	-58,585	36,415	c	9		
01/09/2000	6:00	164,725	41	a	9		
01/09/2000	6:00	118	50,685	c	9		
01/09/2000	6:00	47,981	38	c	9		
01/09/2000	6:00	20	36,527	c	9		
01/09/2000	6:00	-55,634	34,366	a	9		
01/09/2000	12:00	169,722	40,722	a	9		
01/09/2000	12:00	49	39,495	c	9		
01/09/2000	12:00	18,021	42	c	9		
01/09/2000	12:00	-55	33,232	a	9		
01/09/2000	12:00	-138,633	59	a	9		
01/09/2000	12:00	-161	56,91	c	9		
01/09/2000	18:00	159,609	43,609	a	9		
01/09/2000	18:00	52	41,498	c	9		
01/09/2000	18:00	24,894	41,106	c	9		
01/09/2000	18:00	-44	36,345	a	9		
01/09/2000	18:00	-122,49	35	c	9		
01/09/2000	18:00	-132,763	44,237	a	9		
02/09/2000	0:00	165,491	42	a	9		
02/09/2000	0:00	73,149	43,851	a	9		
02/09/2000	0:00	51,821	40,179	c	9		
02/09/2000	0:00	28	40,219	c	9		
02/09/2000	0:00	-42	34,947	a	9		
02/09/2000	0:00	-118,375	34,625	a	9		
02/09/2000	6:00	170,083	42,083	a	9		
02/09/2000	6:00	74	44,862	a	9		
02/09/2000	6:00	56,526	42	c	9		
02/09/2000	6:00	32	39,557	c	9		
02/09/2000	6:00	1	45,297	a	9		
02/09/2000	6:00	-31	43,091	a	9		
02/09/2000	6:00	-113,961	36,039	c	9		
02/09/2000	12:00	169,576	42,576	a	9		
02/09/2000	12:00	53,688	40	c	9		
02/09/2000	12:00	8	45,331	c	9		
02/09/2000	12:00	-28	43,452	a	9		
02/09/2000	12:00	-107,93	40,07	c	9		
02/09/2000	12:00	-125	39,574	a	9		
02/09/2000	18:00	173	42,709	a	9		
02/09/2000	18:00	54	39,724	c	9		
02/09/2000	18:00	14,003	45,997	c	9		
02/09/2000	18:00	-19,932	46,068	a	9		
02/09/2000	18:00	-102	43,592	c	9		
02/09/2000	18:00	-131,993	44,993	a	9		
03/09/2000	0:00	144	43,788	a	9		
03/09/2000	0:00	56	39,565	c	9		
03/09/2000	0:00	14	43,971	c	9		
03/09/2000	0:00	-18,799	44,201	a	9		
03/09/2000	0:00	-34,073	50,073	c	9		
03/09/2000	0:00	-115	44,019	c	9		
03/09/2000	6:00	142	41,511	a	9		
03/09/2000	6:00	60	40,41	c	9		
03/09/2000	6:00	-36	47,369	c	9		
03/09/2000	6:00	-119,075	43	c	9		
03/09/2000	12:00	63	41,749	c	9		
03/09/2000	12:00	50,138	48	a	9		
03/09/2000	12:00	18	42,14	c	9		
03/09/2000	12:00	-31	47,111	c	9		
03/09/2000	12:00	-119,205	43,205	c	9		
03/09/2000	12:00	-130,849	37,151	a	9		
03/09/2000	18:00	172,007	49,007	a	9		
03/09/2000	18:00	67	42,718	a	9		
03/09/2000	18:00	28	44,464	c	9		
03/09/2000	18:00	-7,982	46	a	9		
03/09/2000	18:00	-32	47,579	c	9		
03/09/2000	18:00	-79,432	49,432	c	9		
03/09/2000	18:00	-132,771	45	a	9		
04/09/2000	0:00	49	42,5	c	9		
04/09/2000	0:00	-2	42,233	a	9		
04/09/2000	0:00	-130	40,528	a	9		
04/09/2000	6:00	54	42,985	c	9		
04/09/2000	6:00	-0,112	40,888	a	9		
04/09/2000	6:00	-78	47,949	a	9		
04/09/2000	6:00	-130,794	38,794	a	9		
04/09/2000	12:00	90,176	44,176	a	9		
04/09/2000	12:00	37,904	41,904	a	9		
04/09/2000	12:00	0	39,954	a	9		
04/09/2000	12:00	-66,62	48,38	a	9		
04/09/2000	12:00	-81,542	47,542	a	9		
04/09/2000	12:00	-129,953	37,047	a	9		
04/09/2000	12:00	-169,162	44,162	a	9		
04/09/2000	18:00	66,83	46,17	c	9		
04/09/2000	18:00	41,035	41,035	c	9		
04/09/2000	18:00	3	38,664	a	9		
04/09/2000	18:00	-85	49,931	c	9		
04/09/2000	18:00	-129,129	35,871	a	9		
04/09/2000	18:00	-167	44,109	a	9		
05/09/2000	0:00	65,491	46	c	9		
05/09/2000	0:00	43,574	40,574	a	9		
05/09/2000	0:00	8	38,558	a	9		
05/09/2000	0:00	-127	35,518	a	9		
05/09/2000	0:00	-166	43,725	a	9		
05/09/2000	6:00	90	42,539	a	9		
05/09/2000	6:00	48,38	40,38	a	9		
05/09/2000	6:00	11	38,363	a	9		
05/09/2000	6:00	-86,34	49,66	a	9		
05/09/2000	6:00	-129	34,509	a	9		
05/09/2000	6:00	-163	44,08	a	9		
05/09/2000	12:00	65,447	43,447	c	9		
05/09/2000	12:00	52	39,764	a	9		
05/09/2000	12:00	13	39,303	a	9		
05/09/2000	12:00	-83,205	45	a	9		
05/09/2000	12:00	-129	33,59	a	9		
05/09/2000	12:00	-160,924	45,076	c	9		
05/09/2000	18:00	67,784	44,216	c	9		
05/09/2000	18:00	56	42,027	a	9		
05/09/2000	18:00	15,099	39	a	9		
05/09/2000	18:00	-81	42,705	a	9		
05/09/2000	18:00	-131,637	32,363	a	9		
05/09/2000	18:00	-155	46,367	c	9		
06/09/2000	0:00	61,941	38,941	c	9		
06/09/2000	0:00	21,81	37,81	a	9		
06/09/2000	0:00	-79	42,381	a	9		
06/09/2000	0:00	-118	37,797	c	9		
06/09/2000	0:00	-124,593	49	a	9		
06/09/2000	0:00	-156,224	47,776	c	9		
06/09/2000	6:00	67,429	38,571	c	9		
06/09/2000	6:00	20,778	37,222	c	9		
06/09/2000	6:00	6,413	37,413	a	9		
06/09/2000	6:00	-77,884	41,116	a	9		
06/09/2000	6:00	-118,666	38,334	a	9		
06/09/2000	6:00	-148	47,997	c	9		
06/09/2000	6:00	-157	48,219	a	9		
06/09/2000	12:00	71	40,894	c	9		
06/09/2000	12:00	30	37,403	c	9		
06/09/2000	12:00	12,502	36,502	a	9		
06/09/2000	12:00	-77	40,207	a	9		
06/09/2000	12:00	-119	38,675	a	9		
06/09/2000	12:00	-154	45,703	a	9		
06/09/2000	18:00	142,618	50	c	9		
06/09/2000	18:00	54,417	51	a	9		
06/09/2000	18:00	25,543	37	c	9		
06/09/2000	18:00	13	40,213	a	9		
06/09/2000	18:00	-77,362	38,638	a	9		
06/09/2000	18:00	-121	38,293	a	9		
06/09/2000	18:00	-135,638	52,638	c	9		
06/09/2000	18:00	-147,549	43,549	a	9		
07/09/2000	0:00	31	37,53	c	9		
07/09/2000	0:00	16	37,239	a	9		
07/09/2000	0:00	-73	37,345	a	9		
07/09/2000	0:00	-122	37,066	a	9		
07/09/2000	6:00	74,718	42	c	9		
07/09/2000	6:00	62,445	44,445	a	9		
07/09/2000	6:00	35	38,287	c	9		
07/09/2000	6:00	18	35,641	a	9		
07/09/2000	6:00	-65,645	38,355	a	9		
07/09/2000	6:00	-121,892	36,108	a	9		
07/09/2000	12:00	118	35,585	a	9		
07/09/2000	12:00	75	40,762	a	9		
07/09/2000	12:00	28,837	37	c	9		
07/09/2000	12:00	21,606	34,606	a	9		
07/09/2000	12:00	-68	37,541	a	9		
07/09/2000	12:00	-101,646	44,354	a	9		
07/09/2000	12:00	-127	44,496	c	9		
07/09/2000	18:00	115	35,445	c	9		
07/09/2000	18:00	79,474	42	c	9		
07/09/2000	18:00	71	40,262	a	9		
07/09/2000	18:00	36,071	40,929	c	9		
07/09/2000	18:00	25	34,761	a	9		
07/09/2000	18:00	-60,867	39	a	9		
07/09/2000	18:00	-99,766	50,234	a	9		
08/09/2000	0:00	117,189	35,811	c	9		
08/09/2000	0:00	71	39,98	a	9		
08/09/2000	0:00	40,296	41,704	c	9		
08/09/2000	0:00	16	33,647	a	9		
08/09/2000	0:00	-57	36,955	a	9		
08/09/2000	0:00	-84	50,485	c	9		
08/09/2000	0:00	-95,679	49,321	a	9		
08/09/2000	6:00	117,699	36,301	c	9		
08/09/2000	6:00	75	38,587	a	9		
08/09/2000	6:00	42,174	40,826	c	9		
08/09/2000	6:00	18,934	32,934	a	9		
08/09/2000	6:00	-59	37,201	a	9		
08/09/2000	6:00	-87	48,398	c	9		
08/09/2000	12:00	119,938	34,938	c	9		
08/09/2000	12:00	13	35,09	a	9		
08/09/2000	12:00	-56,997	36,003	a	9		
08/09/2000	12:00	-72,276	51,276	c	9		
08/09/2000	12:00	-82,459	48,541	a	9		
08/09/2000	12:00	-104	48,46	a	9		
08/09/2000	18:00	147,654	48,654	c	9		
08/09/2000	18:00	126	36,881	c	9		
08/09/2000	18:00	72,314	37,314	a	9		
08/09/2000	18:00	13	33,962	a	9		
08/09/2000	18:00	-53,538	35,462	a	9		
08/09/2000	18:00	-99	48,679	a	9		
09/09/2000	0:00	158,666	48,666	c	9		
09/09/2000	0:00	74,163	36,837	a	9		
09/09/2000	0:00	12	32,793	a	9		
09/09/2000	0:00	-43	39,119	a	9		
09/09/2000	0:00	-67	48,62	c	9		
09/09/2000	6:00	111	40,809	a	9		
09/09/2000	6:00	75	37,058	a	9		
09/09/2000	6:00	59	42,066	c	9		
09/09/2000	6:00	14	32,629	a	9		
09/09/2000	6:00	-36,798	40,202	a	9		
09/09/2000	6:00	-58,474	50	c	9		
09/09/2000	12:00	75	36,591	a	9		
09/09/2000	12:00	-32,745	39,255	a	9		
09/09/2000	12:00	-58,623	47,623	c	9		
09/09/2000	12:00	-76	44,898	a	9		
09/09/2000	18:00	73,267	36,267	a	9		
09/09/2000	18:00	34,275	41,275	a	9		
09/09/2000	18:00	-28	40,495	c	9		
09/09/2000	18:00	-76,633	43,367	a	9		
09/09/2000	18:00	-103	43,239	c	9		
10/09/2000	0:00	125,888	37,888	a	9		
10/09/2000	0:00	74,48	36,52	a	9		
10/09/2000	0:00	37	39,643	a	9		
10/09/2000	0:00	-26	45,682	c	9		
10/09/2000	0:00	-73	41,401	a	9		
10/09/2000	0:00	-101	44,576	c	9		
10/09/2000	6:00	75,596	35,404	a	9		
10/09/2000	6:00	-40,77	46,77	c	9		
10/09/2000	6:00	-71,961	39,039	a	9		
10/09/2000	6:00	-101	42,467	c	9		
10/09/2000	12:00	75,078	35,922	a	9		
10/09/2000	12:00	-25	45,914	c	9		
10/09/2000	12:00	-67,911	38,089	a	9		
10/09/2000	12:00	-97,567	42,433	c	9		
10/09/2000	18:00	71	36,943	a	9		
10/09/2000	18:00	-22	45,272	c	9		
10/09/2000	18:00	-65	38,242	a	9		
10/09/2000	18:00	-89	45,798	c	9		
11/09/2000	0:00	89,968	40	c	9		
11/09/2000	0:00	64	43,33	a	9		
11/09/2000	0:00	-13,213	39,213	c	9		
11/09/2000	0:00	-64	37,274	a	9		
11/09/2000	0:00	-103,2	49,8	c	9		
11/09/2000	6:00	94	39,983	c	9		
11/09/2000	6:00	75,437	37,437	a	9		
11/09/2000	6:00	-10,343	37,657	c	9		
11/09/2000	6:00	-63	36,66	a	9		
11/09/2000	12:00	127,496	39,496	c	9		
11/09/2000	12:00	76	39,751	a	9		
11/09/2000	12:00	-12	37,957	c	9		
11/09/2000	12:00	-50,285	40,715	a	9		
11/09/2000	18:00	92	38,606	c	9		
11/09/2000	18:00	79,967	38,967	a	9		
11/09/2000	18:00	-9	35,74	c	9		
